Epochs,Loss
1,1.3937
2,1.0678
3,0.7834
4,0.6566
5,0.4495
6,0.3831
7,0.4029
8,0.4349
9,0.2579
10,0.3111
11,0.3274
12,0.3068
13,0.1536
14,0.2509
15,0.2155
16,0.4361
17,0.3856
18,0.3547
19,0.2552
20,0.2248
21,0.3443
22,0.2692
23,0.4151
24,0.3386
25,0.2307
26,0.2338
27,0.1572
28,0.1265
29,0.1966
30,0.0762
31,0.2632
32,0.2321
33,0.2637
34,0.1523
35,0.2974
36,0.2249
37,0.2231
38,0.1888
39,0.3353
40,0.2606
41,0.2997
42,0.2254
43,0.2977
44,0.2991
45,0.2609
46,0.2254
47,0.3717
48,0.2959
49,0.3318
50,0.0783
51,0.1119
52,0.1912
53,0.371
54,0.1863
55,0.0385
56,0.3333
57,0.2228
58,0.3341
59,0.2241
60,0.2603
61,0.149
62,0.1493
63,0.2589
64,0.1495
65,0.3713
66,0.2219
67,0.2579
68,0.1126
69,0.4049
70,0.1115
71,0.1482
72,0.2607
73,0.1869
74,0.1117
75,0.1843
76,0.1485
77,0.3314
78,0.2222
79,0.1846
80,0.4043
81,0.3667
82,0.2946
83,0.221
84,0.2574
85,0.1113
86,0.4033
87,0.2591
88,0.184
89,0.1844
90,0.3673
91,0.1846
92,0.3307
93,0.2225
94,0.1487
95,0.4411
96,0.148
97,0.2582
98,0.222
99,0.2936
100,0.257
