Epochs,Loss
1,2.8528
2,2.5018
3,2.1831
4,2.2643
5,2.2255
6,2.1797
7,1.9382
8,1.968
9,2.0629
10,1.9034
11,1.8237
12,1.8724
13,1.7224
14,1.6532
15,1.6745
16,1.5538
17,1.327
18,1.2279
19,1.3381
20,1.2771
21,1.401
22,0.8782
23,1.4502
24,0.9635
25,0.9198
26,0.8333
27,0.8217
28,0.8562
29,0.6492
30,1.2046
31,0.8893
32,0.752
33,0.5977
34,1.1611
35,0.9033
36,0.7414
37,0.6589
38,0.6396
39,0.6854
40,0.8121
41,0.3588
42,0.8853
43,0.427
44,0.4536
45,0.6589
46,1.0318
47,0.4997
48,0.7167
49,0.4771
50,0.4664
51,0.5753
52,0.4425
53,0.6937
54,0.4744
55,0.3939
56,0.4733
57,0.4778
58,0.7643
59,0.6281
60,0.5642
61,0.39
62,0.8454
63,0.5741
64,0.628
65,0.6009
66,0.4924
67,0.4857
68,0.1521
69,0.4213
70,0.3558
71,0.2959
72,0.3952
73,0.3087
74,0.4993
75,0.3471
76,0.4386
77,0.5045
78,0.3159
79,0.5196
80,0.7672
81,0.5097
82,0.3
83,0.5355
84,0.2821
85,0.396
86,0.3323
87,0.4769
88,0.5447
89,0.308
90,0.2255
91,0.2706
92,0.3708
93,0.384
94,0.2819
95,0.3024
96,0.5768
97,0.3054
98,0.2652
99,0.5072
100,0.2324
101,0.3031
102,0.4737
103,0.4304
104,0.2766
105,0.4741
106,0.2868
107,0.1742
108,0.4004
109,0.2862
110,0.149
111,0.5568
112,0.4173
113,0.2839
114,0.435
115,0.1859
116,0.3597
117,0.1885
118,0.3173
119,0.3126
120,0.1645
121,0.2025
122,0.357
123,0.2507
124,0.3265
125,0.2216
126,0.3759
127,0.2483
128,0.4585
129,0.1983
130,0.4012
131,0.3058
132,0.216
133,0.1953
134,0.1826
135,0.3248
136,0.4174
137,0.5412
138,0.2372
139,0.3084
140,0.213
141,0.1852
142,0.2824
143,0.2342
144,0.1256
145,0.2686
146,0.2764
147,0.321
148,0.298
149,0.3639
150,0.3338
151,0.5123
152,0.2429
153,0.3565
154,0.3183
155,0.3533
156,0.3964
157,0.3082
158,0.1843
159,0.3673
160,0.357
161,0.1564
162,0.2509
163,0.1916
164,0.1899
165,0.1995
166,0.2168
167,0.1709
168,0.1972
169,0.1997
170,0.0905
171,0.2354
172,0.2373
173,0.3781
174,0.1687
175,0.2579
176,0.42
177,0.1437
178,0.1677
179,0.2251
180,0.1177
181,0.2098
182,0.1072
183,0.1521
184,0.192
185,0.2493
186,0.0594
187,0.2847
188,0.316
189,0.2128
190,0.2892
191,0.1981
192,0.2536
193,0.4054
194,0.2755
195,0.3375
196,0.1965
197,0.2901
198,0.1413
199,0.0773
200,0.1936
