Epochs,Loss
1,1.7113
2,1.5762
3,1.0788
4,0.9569
5,0.6428
6,1.0578
7,0.8617
8,0.6548
9,0.6692
10,0.6063
11,0.5597
12,0.5734
13,0.6566
14,0.6828
15,0.5993
16,0.4914
17,0.3562
18,0.3319
19,0.3496
20,0.2213
21,0.2764
22,0.1391
23,0.3332
24,0.2061
25,0.3499
26,0.1183
27,0.1214
28,0.1115
29,0.1371
30,0.2625
31,0.1604
32,0.1414
33,0.1594
34,0.1804
35,0.0992
36,0.1465
37,0.1674
38,0.212
39,0.3113
40,0.093
41,0.0513
42,0.1089
43,0.2158
44,0.0891
45,0.0805
46,0.1359
47,0.0762
48,0.1539
49,0.0806
50,0.0776
